,step,agent_num,mean_q_loss,mean_exp_return
836,288,2,11.877289,17.069923
837,289,0,7.4397216,16.850563
838,289,1,5.189184,16.47249
839,289,2,6.053604,12.194549
840,290,0,7.6970754,20.845192
841,290,1,36.682106,19.32207
842,290,2,6.025123,21.200499
843,291,0,8.892611,17.101233
844,291,1,10.522919,15.617492
845,291,2,10.4380665,17.548681
846,292,0,12.96604,12.733381
847,292,1,6.1016808,18.20614
848,292,2,10.339343,21.66481
849,293,0,3.1389494,20.14611
850,293,1,8.521501,17.047808
851,293,2,3.7238662,20.129618
852,294,0,8.324271,15.709148
853,294,1,5.072468,12.623935
854,294,2,10.814914,23.789183
855,295,0,5.11711,16.356075
856,295,1,6.0619144,13.503938
857,295,2,5.972984,17.279938
858,296,0,4.613531,17.37153
859,296,1,6.0639806,13.310854
860,296,2,6.9475584,14.737564
861,297,0,5.346223,19.479214
862,297,1,6.50153,16.07866
863,297,2,5.3839025,23.30056
864,298,0,4.81142,16.188465
865,298,1,16.383793,17.083174
866,298,2,7.6205993,21.486898
867,299,0,7.675113,15.398303
868,299,1,5.485511,18.178951
869,299,2,6.433011,20.041702
870,300,0,5.2686024,21.349297
871,300,1,5.8059144,16.721924
872,300,2,5.2714176,22.875643
873,301,0,5.848876,19.085289
874,301,1,11.8034,19.616318
875,301,2,24.162205,18.292835
876,302,0,10.296576,15.052052
877,302,1,12.990869,18.015356
878,302,2,4.692889,20.21884
879,303,0,12.133633,14.772933
880,303,1,9.201771,17.500463
881,303,2,6.5247216,17.827774
882,304,0,6.8824883,18.84356
883,304,1,6.0061846,15.758557
884,304,2,15.894808,18.550186
885,305,0,4.5132732,15.723255
886,305,1,5.2212725,14.924101
887,305,2,3.8813748,16.20307
888,306,0,12.112629,14.92837
889,306,1,32.951958,14.008783
890,306,2,7.83011,14.934511
891,307,0,13.621611,21.03414
892,307,1,13.667124,17.267923
893,307,2,7.0298114,15.356082
894,308,0,6.755601,18.740725
895,308,1,19.933954,19.471485
896,308,2,6.506325,20.136837
897,309,0,9.601439,16.11302
898,309,1,9.35088,18.771982
899,309,2,6.3347416,12.670173
900,310,0,5.791147,19.583578
901,310,1,8.361641,23.696383
902,310,2,5.289491,20.008753
903,311,0,5.947714,16.510782
904,311,1,5.353357,17.779833
905,311,2,8.453243,16.184689
906,312,0,7.323814,18.17841
907,312,1,4.885988,16.745758
908,312,2,6.1652613,12.473869
909,313,0,8.072096,21.797821
910,313,1,5.8041553,25.946634
911,313,2,7.9311194,17.184052
912,314,0,4.576203,20.62682
913,314,1,20.109974,21.837397
914,314,2,23.599285,17.791285
915,315,0,5.9352865,18.4282
916,315,1,14.4711,17.122038
917,315,2,10.498407,19.359367
918,316,0,5.9641314,21.710567
919,316,1,4.8045483,22.526335
920,316,2,5.0431585,18.6518
921,317,0,9.373899,18.611992
922,317,1,6.7107477,18.252117
923,317,2,10.395741,16.808916
924,318,0,10.020779,18.362986
925,318,1,4.0728846,17.67002
926,318,2,3.9838173,20.873188
927,319,0,5.6336455,16.559603
928,319,1,6.789731,20.286263
929,319,2,13.857168,19.601923
930,320,0,4.41244,20.226833
931,320,1,4.977428,18.317818
932,320,2,4.884166,17.267479
933,321,0,6.860544,19.14608
934,321,1,6.1269574,20.476805
935,321,2,10.6615095,18.500875
936,322,0,13.167644,16.170176
937,322,1,8.0105915,14.726962
938,322,2,6.856774,19.918642
939,323,0,6.229809,20.481127
940,323,1,6.2771225,15.295941
941,323,2,6.8812456,21.969467
942,324,0,3.4357147,17.945051
943,324,1,8.281865,16.018383
944,324,2,4.8204865,17.916101
945,325,0,3.1827574,18.61436
946,325,1,3.7705898,19.795532
947,325,2,3.40063,22.012474
948,326,0,7.4947796,19.308233
949,326,1,17.96879,23.555202
950,326,2,7.404666,20.410702
951,327,0,3.3373966,19.011454
952,327,1,3.3113222,14.512111
953,327,2,3.0412354,17.518024
954,328,0,5.2694483,19.245079
955,328,1,6.167202,21.23745
956,328,2,5.663986,17.959402
957,329,0,5.8199053,20.947487
958,329,1,6.308409,18.547417
959,329,2,4.650586,21.950031
960,330,0,4.4508076,18.077318
961,330,1,10.399262,17.367031
962,330,2,4.705537,18.834393
963,331,0,4.141536,18.247934
964,331,1,4.3037605,17.037909
965,331,2,4.4856677,12.915607
966,332,0,4.449771,15.940749
967,332,1,5.427847,14.06886
968,332,2,4.5809097,15.903776
969,333,0,5.0658226,18.17673
970,333,1,4.5276194,18.021706
971,333,2,4.7439165,22.90768
972,334,0,11.987327,24.093088
973,334,1,8.520978,18.489485
974,334,2,6.6747594,20.096329
975,335,0,4.961061,20.775549
976,335,1,15.96499,15.644251
977,335,2,7.0627756,15.376926
978,336,0,7.483279,21.355429
979,336,1,9.293339,17.920643
980,336,2,10.914509,24.103138
981,337,0,12.058157,16.467865
982,337,1,30.37421,21.787224
983,337,2,21.286228,19.746796
984,338,0,40.700867,17.830204
985,338,1,15.904839,12.184488
986,338,2,6.047598,18.269371
987,339,0,4.8214335,25.512047
988,339,1,4.8147597,16.261417
989,339,2,7.5011945,22.633959
990,340,0,4.9824905,21.67276
991,340,1,7.2591233,16.3049
992,340,2,5.4167976,16.268087
993,341,0,6.340662,20.377478
994,341,1,5.0943003,21.730083
995,341,2,5.445404,23.971891
996,342,0,2.6024737,12.953133
997,342,1,3.8140874,22.48519
998,342,2,3.422703,21.196875
999,343,0,5.1255774,17.868027
1000,343,1,9.105913,20.827705
1001,343,2,6.6524143,21.425266
1002,344,0,6.09958,21.477278
1003,344,1,6.1537886,26.195915
1004,344,2,14.148605,16.864935
1005,345,0,7.1178465,21.374197
1006,345,1,8.059531,20.631433
1007,345,2,6.8681254,19.2595
1008,346,0,5.949134,16.148476
1009,346,1,3.9499526,19.991585
1010,346,2,5.234874,26.009447
1011,347,0,9.017629,21.345863
1012,347,1,7.9924793,24.049366
1013,347,2,4.392616,16.353807
1014,348,0,9.210431,16.63534
1015,348,1,19.395882,22.980974
1016,348,2,4.494568,17.836737
1017,349,0,9.958814,15.638579
1018,349,1,10.510944,27.903566
1019,349,2,4.734288,19.079756
1020,350,0,3.2991276,16.210743
1021,350,1,4.291667,24.08857
1022,350,2,11.235585,17.246721
1023,351,0,11.189012,19.097313
1024,351,1,11.0849,22.856361
1025,351,2,4.9557076,17.82747
1026,352,0,6.137825,18.823105
1027,352,1,11.849078,26.974657
1028,352,2,7.1094403,14.777721
1029,353,0,22.898376,14.42757
1030,353,1,2.974139,20.208448
1031,353,2,5.1115584,24.92574
1032,354,0,5.0771265,20.959656
1033,354,1,5.9702654,27.303282
1034,354,2,11.169812,18.617334
1035,355,0,6.107237,22.161413
1036,355,1,72.56571,21.626814
1037,355,2,22.185984,21.676685
1038,356,0,4.3747187,22.689318
1039,356,1,51.827732,23.944311
1040,356,2,5.289912,16.771593
1041,357,0,4.9425464,20.40768
1042,357,1,2.937023,17.543087
1043,357,2,14.794144,17.163189
1044,358,0,4.404456,20.304792
1045,358,1,14.317472,14.0361805
1046,358,2,5.1788836,17.460552
1047,359,0,5.7389765,21.381636
1048,359,1,26.285704,13.658524
1049,359,2,4.6841655,22.734596
1050,360,0,5.7842546,18.824268
1051,360,1,7.6931267,13.520155
1052,360,2,5.0327244,17.764734
1053,361,0,9.858506,23.04846
1054,361,1,14.6115,14.264883
1055,361,2,9.309847,17.227486
1056,362,0,8.9586525,24.21134
1057,362,1,6.18863,14.823622
1058,362,2,6.4410005,14.142827
1059,363,0,3.9960656,21.939224
1060,363,1,8.435558,16.218994
1061,363,2,26.816208,19.316483
1062,364,0,9.603235,19.294962
1063,364,1,10.2876215,14.540648
1064,364,2,8.179793,19.094923
1065,365,0,3.6424458,19.027994
1066,365,1,3.6400762,18.359383
1067,365,2,33.274925,18.376053
1068,366,0,6.1514287,17.752678
1069,366,1,154.70485,14.079865
1070,366,2,9.489737,16.61024
1071,367,0,12.047489,20.029232
1072,367,1,91.50367,19.219448
1073,367,2,5.5153275,18.071423
1074,368,0,10.41952,20.710674
1075,368,1,5.6162663,17.588446
1076,368,2,3.3904114,18.916454
1077,369,0,2.685132,23.268797
1078,369,1,9.942928,17.388586
1079,369,2,3.0652373,17.001822
1080,370,0,13.402348,22.503431
1081,370,1,3.8416052,13.661591
1082,370,2,9.655565,19.57781
1083,371,0,4.2100005,16.391659
1084,371,1,5.3421144,21.116796
1085,371,2,8.72624,12.374043
1086,372,0,6.6066,21.080116
1087,372,1,4.430166,18.7576
1088,372,2,6.4419584,15.57293
1089,373,0,9.787499,21.181858
1090,373,1,10.428317,20.903513
1091,373,2,6.7638726,19.238571
1092,374,0,9.501758,18.240566
1093,374,1,65.54349,16.997078
1094,374,2,5.5194044,18.691269
1095,375,0,13.191907,17.213018
1096,375,1,29.559355,26.192038
1097,375,2,28.49223,23.561508
1098,376,0,9.651632,15.564518
1099,376,1,11.160951,13.958681
1100,376,2,6.996808,17.061796
1101,377,0,18.20951,20.309225
1102,377,1,6.2280188,21.28824
1103,377,2,5.908762,18.322386
1104,378,0,5.1683145,16.326042
1105,378,1,4.862091,19.14812
1106,378,2,15.228622,19.3568
1107,379,0,3.7587688,21.825375
1108,379,1,7.8299403,26.769726
1109,379,2,34.367577,15.502501
1110,380,0,4.0837984,21.812119
1111,380,1,4.8844175,22.06982
1112,380,2,57.501755,15.819264
1113,381,0,5.3001018,18.110506
1114,381,1,7.5862794,21.609838
1115,381,2,5.3401213,20.2976
1116,382,0,10.409288,25.604437
1117,382,1,5.1873026,28.87454
1118,382,2,10.358109,24.94768
1119,383,0,7.146881,21.371433
1120,383,1,17.305689,23.280012
1121,383,2,6.0399075,21.283724
1122,384,0,6.428815,24.192074
1123,384,1,5.2177224,29.312717
1124,384,2,36.93182,22.847761
1125,385,0,20.132069,25.356966
1126,385,1,35.172127,25.396446
1127,385,2,5.324103,21.99176
1128,386,0,13.243549,18.642553
1129,386,1,5.505596,30.2205
1130,386,2,5.531473,21.246689
1131,387,0,6.3401637,21.343197
1132,387,1,28.830593,23.887642
1133,387,2,6.9674873,25.29984
1134,388,0,15.3897085,23.546469
1135,388,1,4.7687426,27.19224
1136,388,2,4.4786596,26.343819
1137,389,0,13.960893,21.9458
1138,389,1,8.014969,22.436644
1139,389,2,9.457891,26.953876
1140,390,0,16.854258,29.891954
1141,390,1,10.157373,24.148626
1142,390,2,13.575813,21.417648
1143,391,0,8.191589,18.64338
1144,391,1,7.0496902,25.046371
1145,391,2,11.48882,25.354717
1146,392,0,4.1408176,20.20839
1147,392,1,5.4255466,19.915232
1148,392,2,6.8070393,18.351467
1149,393,0,10.786974,25.741486
1150,393,1,7.7809463,26.280497
1151,393,2,62.565117,17.647684
1152,394,0,9.019442,22.957056
1153,394,1,9.353531,17.41172
1154,394,2,4.646294,24.180798
1155,395,0,18.66164,21.887821
1156,395,1,13.830596,20.841873
1157,395,2,23.317905,17.36038
1158,396,0,29.17838,26.002129
1159,396,1,7.3833027,15.815679
1160,396,2,10.3648815,20.784126
1161,397,0,14.423861,21.155819
1162,397,1,57.043106,17.416151
1163,397,2,5.7321978,14.328684
1164,398,0,18.325539,18.259102
1165,398,1,31.717133,20.894415
1166,398,2,9.719732,18.259548
1167,399,0,8.477624,22.3006
1168,399,1,11.587766,17.141508
1169,399,2,10.818949,24.81683
1170,400,0,10.39304,21.482162
1171,400,1,7.5826845,21.875677
1172,400,2,10.900474,21.49488
1173,401,0,13.128172,27.044506
1174,401,1,9.977652,25.325098
1175,401,2,20.219059,15.826138
1176,402,0,8.761987,20.804718
1177,402,1,18.894447,25.055313
1178,402,2,7.929826,18.46061
1179,403,0,19.466438,28.492905
1180,403,1,3.0084276,20.312023
1181,403,2,4.5441194,19.410017
1182,404,0,43.755062,20.491648
1183,404,1,28.480045,14.389944
1184,404,2,5.6539373,16.41788
1185,405,0,13.245642,22.583252
1186,405,1,11.907162,26.08189
1187,405,2,8.892157,21.188726
1188,406,0,6.2893763,26.107607
1189,406,1,6.528203,25.984592
1190,406,2,19.614712,23.388552
1191,407,0,6.8304873,29.252172
1192,407,1,10.465578,26.770956
1193,407,2,19.774343,23.54651
1194,408,0,31.953886,20.76968
1195,408,1,10.807155,22.032902
1196,408,2,6.6304464,23.582502
1197,409,0,16.82463,30.426567
1198,409,1,10.709676,23.29759
1199,409,2,26.276806,24.794508
1200,410,0,10.36331,19.328651
1201,410,1,10.054659,29.130806
1202,410,2,12.471952,20.748884
1203,411,0,14.614834,19.29786
1204,411,1,7.3038273,22.782444
1205,411,2,7.848289,17.091982
1206,412,0,32.137386,24.13706
1207,412,1,18.504227,28.192604
1208,412,2,14.849942,18.601805
1209,413,0,18.68113,24.595243
1210,413,1,23.054848,28.294733
1211,413,2,10.328911,20.15314
1212,414,0,59.094593,27.658009
1213,414,1,10.407698,22.492704
1214,414,2,15.14554,14.925254
1215,415,0,8.468916,20.900808
1216,415,1,6.6400156,20.003092
1217,415,2,5.62747,14.3333235
1218,416,0,12.995321,24.660948
1219,416,1,31.317188,24.106264
1220,416,2,10.434795,17.294783
1221,417,0,37.545536,26.66864
1222,417,1,16.034513,26.004349
1223,417,2,11.9253845,18.63937
1224,418,0,22.265907,19.664625
1225,418,1,9.752087,19.748766
1226,418,2,14.045916,17.098595
1227,419,0,18.802525,18.223068
1228,419,1,10.5228615,20.325705
1229,419,2,7.1825967,20.74213
1230,420,0,8.976682,26.680386
1231,420,1,13.1385975,24.41417
1232,420,2,46.19832,24.572796
1233,421,0,13.689183,28.163704
1234,421,1,11.228573,21.51281
1235,421,2,18.715977,21.139513
1236,422,0,6.278611,24.05689
1237,422,1,10.921983,26.417173
1238,422,2,5.6934557,16.734766
1239,423,0,112.99144,23.791096
1240,423,1,26.022226,21.961746
1241,423,2,20.964523,18.288475
1242,424,0,8.404949,25.433428
1243,424,1,13.242211,24.460964
1244,424,2,7.6966515,26.057089
1245,425,0,18.533617,15.996284
1246,425,1,12.231102,23.4113
1247,425,2,24.287804,21.170122
1248,426,0,13.198526,22.047983
1249,426,1,8.007722,18.469177
1250,426,2,8.023629,26.334932
1251,427,0,8.609049,26.000105
1252,427,1,7.763213,25.165411
1253,427,2,7.8408804,33.476673
1254,428,0,61.423676,24.04004
1255,428,1,24.550611,25.573711
1256,428,2,15.956028,26.386093
1257,429,0,8.615452,23.552862
1258,429,1,5.551446,24.939678
1259,429,2,14.870836,26.410282
1260,430,0,78.65079,21.46007
1261,430,1,10.732047,20.760042
1262,430,2,13.7297945,25.157104
1263,431,0,15.771273,18.092712
1264,431,1,12.826897,21.068789
1265,431,2,10.2971115,25.206453
1266,432,0,5.8941717,23.040041
1267,432,1,13.346245,21.998178
1268,432,2,5.1005454,30.894693
1269,433,0,34.706345,23.351147
1270,433,1,6.902242,20.20419
1271,433,2,16.368587,22.593056
1272,434,0,12.015253,21.096294
1273,434,1,17.662735,18.364542
1274,434,2,22.21187,22.954716
1275,435,0,21.345272,22.922964
1276,435,1,31.045094,17.712824
1277,435,2,12.701292,22.98223
1278,436,0,9.864735,26.696861
1279,436,1,14.656097,18.720709
1280,436,2,17.273693,24.844229
1281,437,0,11.698116,26.293594
1282,437,1,31.434052,23.707855
1283,437,2,18.731361,21.859993
1284,438,0,13.441889,23.391287
1285,438,1,81.674225,26.215607
1286,438,2,19.665482,28.43085
1287,439,0,17.941479,31.801815
1288,439,1,16.80495,25.582405
1289,439,2,18.323349,17.412806
1290,440,0,33.41648,27.55532
1291,440,1,17.353262,23.393332
1292,440,2,14.593513,28.151373
1293,441,0,5.938915,21.67632
1294,441,1,7.388859,22.303879
1295,441,2,7.495162,19.61131
1296,442,0,26.750427,24.404263
1297,442,1,67.0684,27.603807
1298,442,2,23.176565,21.053036
1299,443,0,18.746729,26.195871
1300,443,1,25.558994,13.785414
1301,443,2,16.357037,19.54238
1302,444,0,10.078323,21.757452
1303,444,1,10.465206,21.303623
1304,444,2,28.293211,25.901869
1305,445,0,26.972591,27.086697
1306,445,1,16.532253,25.567284
1307,445,2,7.5233955,19.762377
1308,446,0,8.67482,28.374615
1309,446,1,17.69082,21.744114
1310,446,2,6.661555,23.430758
1311,447,0,17.513227,28.497534
1312,447,1,20.124136,25.554323
1313,447,2,28.817526,19.989624
1314,448,0,10.490744,24.037565
1315,448,1,15.155314,22.078781
1316,448,2,49.70622,29.152567
1317,449,0,23.23787,29.2729
1318,449,1,51.564682,28.911573
1319,449,2,19.309475,25.057028
1320,450,0,19.261387,24.07737
1321,450,1,26.826994,28.066456
1322,450,2,28.319523,29.672905
1323,451,0,24.766308,26.91858
1324,451,1,12.828578,33.058697
1325,451,2,14.075327,22.190502
1326,452,0,17.417923,29.082952
1327,452,1,13.415593,32.727085
1328,452,2,32.270283,25.416924
1329,453,0,13.809671,28.12757
1330,453,1,40.885612,24.314438
1331,453,2,11.536726,24.982918
1332,454,0,14.454162,27.241873
1333,454,1,16.24496,27.904673
1334,454,2,17.704666,24.426388
1335,455,0,12.355804,33.2491
1336,455,1,26.159016,19.72925
1337,455,2,15.55245,25.505806
1338,456,0,14.186222,23.552273
1339,456,1,16.412378,33.41861
1340,456,2,19.72504,29.875347
1341,457,0,26.111128,33.943707
1342,457,1,10.845931,26.77354
1343,457,2,21.76545,41.34482
1344,458,0,17.91923,23.936342
1345,458,1,19.116486,26.155037
1346,458,2,144.48703,25.77771
1347,459,0,6.3777065,25.54124
1348,459,1,12.198116,24.188684
1349,459,2,22.487991,29.387499
1350,460,0,21.013681,24.856323
1351,460,1,20.587315,26.272436
1352,460,2,28.380783,25.81858
1353,461,0,13.68524,21.227184
1354,461,1,13.098995,24.207415
1355,461,2,12.938727,31.155842
1356,462,0,13.87174,29.549322
1357,462,1,15.118294,23.763153
1358,462,2,13.860708,25.535055
1359,463,0,59.443623,23.539875
1360,463,1,16.036863,32.515
1361,463,2,23.785902,22.540398
1362,464,0,5.627149,28.235308
1363,464,1,50.630974,22.342077
1364,464,2,4.6367497,23.820059
1365,465,0,81.494705,28.511541
1366,465,1,19.892822,28.521524
1367,465,2,12.9986725,32.412594
1368,466,0,31.237125,25.733988
1369,466,1,24.773737,27.644653
1370,466,2,10.170588,28.221964
1371,467,0,77.709785,27.090635
1372,467,1,19.660275,22.075983
1373,467,2,15.377484,28.940016
1374,468,0,12.064293,27.02338
1375,468,1,23.536552,26.940683
1376,468,2,25.776274,22.000286
1377,469,0,25.246477,35.786068
1378,469,1,14.279522,28.76621
1379,469,2,14.630112,25.670538
1380,470,0,15.738433,21.091196
1381,470,1,11.199333,19.16753
1382,470,2,11.84031,14.870616
1383,471,0,14.498727,31.531132
1384,471,1,20.087564,24.137623
1385,471,2,36.70706,21.127743
1386,472,0,11.910383,30.594875
1387,472,1,37.70627,31.429337
1388,472,2,59.247665,25.8283
1389,473,0,14.13546,26.817078
1390,473,1,14.97863,24.407158
1391,473,2,22.58612,18.292345
1392,474,0,12.681046,32.799534
1393,474,1,34.718422,29.933949
1394,474,2,13.598713,21.727228
1395,475,0,15.511583,27.21911
1396,475,1,29.865194,24.705614
1397,475,2,19.747507,25.314823
1398,476,0,13.026457,33.439873
1399,476,1,30.260706,25.44243
1400,476,2,18.987526,25.133614
1401,477,0,13.633158,31.478481
1402,477,1,14.598894,21.219181
1403,477,2,19.051401,23.08664
1404,478,0,16.936584,23.274357
1405,478,1,17.239107,29.07673
1406,478,2,39.689426,33.188793
1407,479,0,10.087237,33.111134
1408,479,1,10.847865,20.96216
1409,479,2,30.251411,25.770418
1410,480,0,14.796534,26.490658
1411,480,1,33.594482,23.59587
1412,480,2,18.146358,32.73463
1413,481,0,12.3428,33.868824
1414,481,1,13.30719,28.205921
1415,481,2,14.473549,26.698807
1416,482,0,58.153717,33.574764
1417,482,1,17.865637,30.199177
1418,482,2,18.05898,31.988241
1419,483,0,8.178389,29.860151
1420,483,1,9.008963,35.5425
1421,483,2,18.185104,33.771786
1422,484,0,25.064758,27.972525
1423,484,1,17.009323,29.804415
1424,484,2,72.2471,35.889763
1425,485,0,14.718996,30.316278
1426,485,1,10.522106,32.152706
1427,485,2,18.879402,32.9557
1428,486,0,21.279575,22.678751
1429,486,1,15.6883545,29.201138
1430,486,2,11.226101,28.287
1431,487,0,21.555275,29.255686
1432,487,1,18.866407,29.594805
1433,487,2,70.63427,29.137928
1434,488,0,12.143126,28.42526
1435,488,1,10.964575,39.51527
1436,488,2,11.236638,32.219734
1437,489,0,9.816981,29.111115
1438,489,1,58.485855,34.28694
1439,489,2,11.912361,33.468422
1440,490,0,42.89084,36.789528
1441,490,1,50.203106,30.597364
1442,490,2,160.89388,38.709244
1443,491,0,16.596628,29.99306
1444,491,1,38.300713,30.909945
1445,491,2,13.996195,36.57311
1446,492,0,18.19031,27.656218
1447,492,1,16.31525,28.522978
1448,492,2,82.60149,25.42203
1449,493,0,9.340942,18.910082
1450,493,1,10.4243555,26.48976
1451,493,2,9.17168,25.287786
1452,494,0,17.918266,32.526695
1453,494,1,30.853031,26.374453
1454,494,2,34.544662,28.483425
1455,495,0,14.713968,30.408201
1456,495,1,12.242684,34.184887
1457,495,2,25.579422,26.306147
1458,496,0,12.590908,34.880367
1459,496,1,12.782071,32.37021
1460,496,2,20.730217,24.443895
1461,497,0,72.00879,26.615856
1462,497,1,34.707603,25.721277
1463,497,2,16.671444,20.736061
1464,498,0,8.553915,32.14597
1465,498,1,8.678396,20.608107
1466,498,2,76.56621,29.465237
1467,499,0,11.704374,33.17584
1468,499,1,23.213453,33.043167
1469,499,2,12.48639,34.814804
1470,500,0,8.132008,23.064585
1471,500,1,13.423615,27.34083
1472,500,2,9.472292,21.807495
1473,501,0,5.25084,40.209328
1474,501,1,8.355999,29.860792
1475,501,2,5.524127,23.14948
1476,502,0,39.536354,38.358795
1477,502,1,8.207776,24.11899
1478,502,2,15.070965,24.666376
1479,503,0,23.601326,40.421047
1480,503,1,22.982553,34.584087
1481,503,2,37.419937,26.170462
1482,504,0,22.664635,30.611671
1483,504,1,11.302284,28.18335
1484,504,2,35.82909,27.642317
1485,505,0,13.093572,29.418957
1486,505,1,21.451359,23.022741
1487,505,2,10.92223,19.285238
1488,506,0,22.013659,25.9166
1489,506,1,10.744879,19.161608
1490,506,2,53.346798,26.616709
1491,507,0,16.17289,33.313126
1492,507,1,13.010207,32.19377
1493,507,2,32.982452,31.850418
1494,508,0,11.893744,29.35517
1495,508,1,10.55121,26.996218
1496,508,2,9.404709,31.161074
1497,509,0,7.376798,36.12418
1498,509,1,35.9229,21.773691
1499,509,2,4.859134,26.249432
1500,510,0,34.57005,31.61894
1501,510,1,34.321224,32.557697
1502,510,2,27.848423,27.364237
1503,511,0,11.9638405,28.595907
1504,511,1,45.970444,31.077618
1505,511,2,31.411215,30.679249
1506,512,0,13.309475,36.252663
1507,512,1,17.025208,32.845985
1508,512,2,35.060665,27.015001
1509,513,0,13.332958,32.922714
1510,513,1,14.544035,29.928223
1511,513,2,13.890116,31.406258
1512,514,0,22.91249,32.333263
1513,514,1,28.653503,29.337545
1514,514,2,13.576653,31.826357
1515,515,0,36.819775,28.884468
1516,515,1,45.093636,27.446615
1517,515,2,21.19046,29.87814
1518,516,0,13.911974,40.52363
1519,516,1,7.1253624,31.613377
1520,516,2,13.022592,32.3991
1521,517,0,22.423475,29.827215
1522,517,1,10.575129,27.983513
1523,517,2,9.508137,36.52415
